"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.dialogue_id","Input.dialogue_context","Input.model_id_a","Input.response_a","Input.model_id_b","Input.response_b","Input.sel","Input.selt","Answer.taskAnswers","Approve","Reject"
"37M4O367WQZDTM2T2ACYFAR9F5RM57","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3DY46V3X3XZH8ZFH0D0EMSCFSW255X","A2FAAOGWUTTTF5","Submitted","Thu May 02 06:11:17 PDT 2024","Thu May 02 06:21:09 PDT 2024","Sun May 05 06:21:09 PDT 2024","","","","592","100% (56/56)","100% (56/56)","0% (0/0)","Bailey is the President of the club.  Bailey provided financial support to members.","[Speaker 1] I just got elected to be the President of the club.<br>[Speaker 2] Wow, that's amazing. What is your role?<br>[Speaker 1] I provide financial support to the members.","chatgpt-35-latentselection-0125","That's great! Your role sounds crucial for the club. Are there any specific projects or initiatives that you're excited to support through your financial role?","chatgpt-35-curated-compositional-single-0125","That's really impressive! Providing financial support is such an important role. Are there any upcoming events or activities that the club is planning to fund with your support?","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality-textbox"":""response A demonstrate better overall quality while both response is role and express interest in their responsibilities."",""specific"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false}}]"
"37M4O367WQZDTM2T2ACYFAR9F5RM57","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3TAYZSBPLTPQF4U5UQBOHWJVM6JS2L","A1IBY7KXFHJ2U2","Submitted","Thu May 02 06:15:26 PDT 2024","Thu May 02 06:47:07 PDT 2024","Sun May 05 06:47:07 PDT 2024","","","","1901","100% (23/23)","100% (23/23)","0% (0/0)","Bailey is the President of the club.  Bailey provided financial support to members.","[Speaker 1] I just got elected to be the President of the club.<br>[Speaker 2] Wow, that's amazing. What is your role?<br>[Speaker 1] I provide financial support to the members.","chatgpt-35-latentselection-0125","That's great! Your role sounds crucial for the club. Are there any specific projects or initiatives that you're excited to support through your financial role?","chatgpt-35-curated-compositional-single-0125","That's really impressive! Providing financial support is such an important role. Are there any upcoming events or activities that the club is planning to fund with your support?","att-defA","to the left","[{""engaging"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality-textbox"":""the response A exhibits overall better choice conversation financial support "",""specific"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false}}]"
"37M4O367WQZDTM2T2ACYFAR9F5RM57","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","37WLF8U1WX7G9M0YCJEPGN9XLH8K6D","A1L92W5SO5UPS0","Submitted","Thu May 02 06:14:13 PDT 2024","Thu May 02 07:00:36 PDT 2024","Sun May 05 07:00:36 PDT 2024","","","","2783","100% (45/45)","100% (45/45)","0% (0/0)","Bailey is the President of the club.  Bailey provided financial support to members.","[Speaker 1] I just got elected to be the President of the club.<br>[Speaker 2] Wow, that's amazing. What is your role?<br>[Speaker 1] I provide financial support to the members.","chatgpt-35-latentselection-0125","That's great! Your role sounds crucial for the club. Are there any specific projects or initiatives that you're excited to support through your financial role?","chatgpt-35-curated-compositional-single-0125","That's really impressive! Providing financial support is such an important role. Are there any upcoming events or activities that the club is planning to fund with your support?","att-defA","to the left","[{""engaging"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""Response A had the best overall quality because it directly addresses speaker 1 role as the president of the club and shows genuine interest in their responsibilities."",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"31JUPBOOSULCAM3A0WIMRHMBHQ38LU","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3X65QVEQI84G99RH7A3THNEM63NLC8","A1B8QUOSZEH4S1","Submitted","Thu May 02 06:10:52 PDT 2024","Thu May 02 06:39:56 PDT 2024","Sun May 05 06:39:56 PDT 2024","","","","1744","100% (67/67)","100% (67/67)","0% (0/0)","Cameron was much older than his brother so he was embarrassed his brother was more successful.","[Speaker 1] I'm really embarrassed that my brother is so much more successful than I am.","chatgpt-35-latentselection-0125","It's understandable to feel that way, but remember, success looks different for everyone. Your path might not look the same as your brother's, but that doesn't mean you're any less successful. What matters most is finding what makes you happy and fulfilled, regardless of comparisons to others.","chatgpt-35-curated-compositional-single-0125","It's completely normal to feel that way sometimes, but remember that everyone's journey is different. Do you have any specific goals in mind that you want to work towards achieving?","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality-textbox"":""overall response B has the good quality because it has the good balance between engagement and specifying."",""specific"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true}}]"
"31JUPBOOSULCAM3A0WIMRHMBHQ38LU","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3HHRAGRYXGMMHWNB8I9U7EH8VNPO9B","A2FAAOGWUTTTF5","Submitted","Thu May 02 06:11:46 PDT 2024","Thu May 02 06:40:32 PDT 2024","Sun May 05 06:40:32 PDT 2024","","","","1726","100% (56/56)","100% (56/56)","0% (0/0)","Cameron was much older than his brother so he was embarrassed his brother was more successful.","[Speaker 1] I'm really embarrassed that my brother is so much more successful than I am.","chatgpt-35-latentselection-0125","It's understandable to feel that way, but remember, success looks different for everyone. Your path might not look the same as your brother's, but that doesn't mean you're any less successful. What matters most is finding what makes you happy and fulfilled, regardless of comparisons to others.","chatgpt-35-curated-compositional-single-0125","It's completely normal to feel that way sometimes, but remember that everyone's journey is different. Do you have any specific goals in mind that you want to work towards achieving?","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality-textbox"":""while both resonse support and encouragement response A addresses speaker feeling of the inadequacy."",""specific"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false}}]"
"31JUPBOOSULCAM3A0WIMRHMBHQ38LU","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3LWJHTCVCK3Y3IR4QH1Q6FYJDM2QFD","AHHZZJT6SR5B4","Submitted","Thu May 02 06:11:48 PDT 2024","Thu May 02 06:53:57 PDT 2024","Sun May 05 06:53:57 PDT 2024","","","","2529","100% (1/1)","100% (1/1)","0% (0/0)","Cameron was much older than his brother so he was embarrassed his brother was more successful.","[Speaker 1] I'm really embarrassed that my brother is so much more successful than I am.","chatgpt-35-latentselection-0125","It's understandable to feel that way, but remember, success looks different for everyone. Your path might not look the same as your brother's, but that doesn't mean you're any less successful. What matters most is finding what makes you happy and fulfilled, regardless of comparisons to others.","chatgpt-35-curated-compositional-single-0125","It's completely normal to feel that way sometimes, but remember that everyone's journey is different. Do you have any specific goals in mind that you want to work towards achieving?","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality-textbox"":""the overall quality response b stands out due to engagement factor"",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"3Z56AA6ELBH9CQ277TM37G59B02M6N","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3E1QT0TDFXQC75TY5VQBNLQBZ88I8L","AMY3B7W66X1SG","Submitted","Thu May 02 06:10:52 PDT 2024","Thu May 02 06:23:04 PDT 2024","Sun May 05 06:23:04 PDT 2024","","","","732","100% (104/104)","100% (104/104)","0% (0/0)","After a difficult day as an emergency room doctor, Riley went to the pub and cried over their beer.","[Speaker 1] Life is too stressful these days and today's events underscored that.<br>[Speaker 2] I'm sorry to hear that you're not doing so well. How have you been handling this?<br>[Speaker 1] I went to the bar, got drunk and ended up crying over my beer.","chatgpt-35-curated-compositional-single-0125","I'm really sorry to hear that you're going through such a tough time. It sounds like things have been really overwhelming for you, especially if it led you to seek solace in alcohol. Have you ever considered talking to a therapist or counselor to help you work through these emotions in a healthier way? It might be a good idea to have someone professional to talk to about what's been weighing on you.","chatgpt-35-latentselection-0125","It sounds like you've been going through a lot. It's okay to feel overwhelmed, but maybe there are healthier ways to cope with stress than getting drunk. Would you like to talk more about what's been going on?","att-defB","to the right","[{""engaging"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""Response A is very understanding"",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"3Z56AA6ELBH9CQ277TM37G59B02M6N","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3QRYMNZ7F6YNJQWD59EYJPIFZKNNTV","AJ489JQ3VBH4C","Submitted","Thu May 02 06:11:29 PDT 2024","Thu May 02 06:37:24 PDT 2024","Sun May 05 06:37:24 PDT 2024","","","","1555","100% (14/14)","100% (14/14)","0% (0/0)","After a difficult day as an emergency room doctor, Riley went to the pub and cried over their beer.","[Speaker 1] Life is too stressful these days and today's events underscored that.<br>[Speaker 2] I'm sorry to hear that you're not doing so well. How have you been handling this?<br>[Speaker 1] I went to the bar, got drunk and ended up crying over my beer.","chatgpt-35-curated-compositional-single-0125","I'm really sorry to hear that you're going through such a tough time. It sounds like things have been really overwhelming for you, especially if it led you to seek solace in alcohol. Have you ever considered talking to a therapist or counselor to help you work through these emotions in a healthier way? It might be a good idea to have someone professional to talk to about what's been weighing on you.","chatgpt-35-latentselection-0125","It sounds like you've been going through a lot. It's okay to feel overwhelmed, but maybe there are healthier ways to cope with stress than getting drunk. Would you like to talk more about what's been going on?","att-defB","to the right","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality-textbox"":""RESPONSE A DEMONSTRATES BETTER OVERALL AS IT NOT ONLY EXPRESSES EMPATHY AND CONCERN."",""specific"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false}}]"
"3Z56AA6ELBH9CQ277TM37G59B02M6N","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3DH6GAKTY66DH19QI3CRMTH3O0DZYD","A1B8QUOSZEH4S1","Submitted","Thu May 02 06:27:39 PDT 2024","Thu May 02 07:14:34 PDT 2024","Sun May 05 07:14:34 PDT 2024","","","","2815","100% (67/67)","100% (67/67)","0% (0/0)","After a difficult day as an emergency room doctor, Riley went to the pub and cried over their beer.","[Speaker 1] Life is too stressful these days and today's events underscored that.<br>[Speaker 2] I'm sorry to hear that you're not doing so well. How have you been handling this?<br>[Speaker 1] I went to the bar, got drunk and ended up crying over my beer.","chatgpt-35-curated-compositional-single-0125","I'm really sorry to hear that you're going through such a tough time. It sounds like things have been really overwhelming for you, especially if it led you to seek solace in alcohol. Have you ever considered talking to a therapist or counselor to help you work through these emotions in a healthier way? It might be a good idea to have someone professional to talk to about what's been weighing on you.","chatgpt-35-latentselection-0125","It sounds like you've been going through a lot. It's okay to feel overwhelmed, but maybe there are healthier ways to cope with stress than getting drunk. Would you like to talk more about what's been going on?","att-defB","to the right","[{""engaging"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""Response A has more overall quality it provides the supportive conversation and understand the feelings."",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"3EAWOID6N0EXO2A1JW7DLBEVPQT0VI","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Thu May 02 06:10:33 PDT 2024","3","BatchId:5216899;OriginalHitTemplateId:928390828;","3600","259200","Thu May 09 06:10:33 PDT 2024","","","3EA3QWIZ4QCV5PLM8T16EHMYDLTITA","A1ZPQ693HB16FI","Submitted","Thu May 02 06:11:23 PDT 2024","Thu May 02 06:27:15 PDT 2024","Sun May 05 06:27:15 PDT 2024","","","","952","100% (60/60)","100% (60/60)","0% (0/0)","Carson showed their daughter how to ride a bike at his own prior training time at Sakaja.","[Speaker 1] I bought a bike for my daughter.<br>[Speaker 2] Oh that is lovely! Can she ride it well?<br>[Speaker 1] No, I just taught her how to ride at my prior training time.","chatgpt-35-latentselection-0125","That's great that you were able to teach her yourself. I bet she's so excited to ride it around the neighborhood now!","chatgpt-35-curated-compositional-single-0125","That's great to hear! Teaching her how to ride a bike is a wonderful way to encourage her independence and responsibility. She must be so excited to have her own bike now.","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality-textbox"":""It highlights more positive response in the meaningful and engaging manner"",""specific"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true}}]"
